ID_Lancamento;Data;AnoMes;ID_Conta;ID_CentroCusto;Valor_Realizado;Historico_Contabil
DOC-106232;2026-10-16;202610;3.03.001;CC1002;44125.7;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106233;2026-10-17;202610;3.03.001;CC1002;140609.53;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106234;2026-10-18;202610;3.03.001;CC1002;7699.26;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106235;2026-10-22;202610;3.03.001;CC1002;36221.73;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106236;2026-10-11;202610;3.03.001;CC1003;28211.64;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106237;2026-10-15;202610;3.03.001;CC1003;167766.79;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106238;2026-10-17;202610;3.03.001;CC1003;63892.18;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106239;2026-10-23;202610;3.03.001;CC1003;75425.51;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106240;2026-10-01;202610;3.03.001;CC1005;23915.46;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106241;2026-10-04;202610;3.03.001;CC1005;13201.8;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106242;2026-10-07;202610;3.03.001;CC1005;5909.9;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106243;2026-10-11;202610;3.03.001;CC1005;82383.79;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106244;2026-10-12;202610;3.03.001;CC1005;14372.16;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106245;2026-10-13;202610;3.03.001;CC1005;77070.8;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106246;2026-10-19;202610;3.03.001;CC1005;32561.5;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106247;2026-10-22;202610;3.03.001;CC1005;35361.3;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106248;2026-10-31;202610;3.03.001;CC1005;41668.07;Lancamento Razao - 3.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106249;2026-10-06;202610;3.04.001;CC1004;71609.67;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106250;2026-10-08;202610;3.04.001;CC1004;210628.1;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106251;2026-10-09;202610;3.04.001;CC1004;211809.93;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106252;2026-10-16;202610;3.04.001;CC1004;65165.58;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106253;2026-10-18;202610;3.04.001;CC1004;119122.53;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106254;2026-10-27;202610;3.04.001;CC1004;41548.77;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106255;2026-10-28;202610;3.04.001;CC1004;45647.38;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106256;2026-10-30;202610;3.04.001;CC1004;4506.27;Lancamento Razao - 3.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106257;2026-10-06;202610;3.05.001;CC1005;269947.92;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106258;2026-10-07;202610;3.05.001;CC1005;28131.43;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106259;2026-10-11;202610;3.05.001;CC1005;30693.49;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106260;2026-10-12;202610;3.05.001;CC1005;38990.06;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106261;2026-10-14;202610;3.05.001;CC1005;16203.19;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106262;2026-10-16;202610;3.05.001;CC1005;121220.94;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106263;2026-10-23;202610;3.05.001;CC1005;9287.22;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106264;2026-10-27;202610;3.05.001;CC1005;17132.54;Lancamento Razao - 3.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106265;2026-10-25;202610;3.06.001;CC1002;324202.92;Lancamento Razao - 3.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106266;2026-10-12;202610;3.06.001;CC1003;359137.8;Lancamento Razao - 3.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106267;2026-10-06;202610;4.01.001;CC2001;35980.22;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106268;2026-10-09;202610;4.01.001;CC2001;223772.15;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106269;2026-10-13;202610;4.01.001;CC2001;167297.03;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106270;2026-10-15;202610;4.01.001;CC2001;90760.47;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106271;2026-10-19;202610;4.01.001;CC2001;269646.38;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106272;2026-10-28;202610;4.01.001;CC2001;596876.32;Lancamento Razao - 4.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106273;2026-10-04;202610;4.01.002;CC2001;382159.72;Lancamento Razao - 4.01.002 - Ref 10/2026 - Planta Venancio Aires
DOC-106274;2026-10-08;202610;4.01.002;CC2001;52467.83;Lancamento Razao - 4.01.002 - Ref 10/2026 - Planta Venancio Aires
DOC-106275;2026-10-19;202610;4.01.002;CC2001;29079.37;Lancamento Razao - 4.01.002 - Ref 10/2026 - Planta Venancio Aires
DOC-106276;2026-10-22;202610;4.01.002;CC2001;14304.77;Lancamento Razao - 4.01.002 - Ref 10/2026 - Planta Venancio Aires
DOC-106277;2026-10-27;202610;4.01.002;CC2001;16661.0;Lancamento Razao - 4.01.002 - Ref 10/2026 - Planta Venancio Aires
DOC-106278;2026-10-05;202610;4.02.001;CC2002;162508.95;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106279;2026-10-07;202610;4.02.001;CC2002;30452.09;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106280;2026-10-08;202610;4.02.001;CC2002;30994.7;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106281;2026-10-09;202610;4.02.001;CC2002;32071.01;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106282;2026-10-13;202610;4.02.001;CC2002;120107.47;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106283;2026-10-14;202610;4.02.001;CC2002;69748.77;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106284;2026-10-18;202610;4.02.001;CC2002;63137.61;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106285;2026-10-24;202610;4.02.001;CC2002;26961.39;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106286;2026-10-26;202610;4.02.001;CC2002;112917.27;Lancamento Razao - 4.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106287;2026-10-01;202610;4.03.001;CC3001;9510.55;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106288;2026-10-05;202610;4.03.001;CC3001;497508.94;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106289;2026-10-06;202610;4.03.001;CC3001;174796.12;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106290;2026-10-14;202610;4.03.001;CC3001;123482.72;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106291;2026-10-16;202610;4.03.001;CC3001;167142.78;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106292;2026-10-21;202610;4.03.001;CC3001;267638.75;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106293;2026-10-26;202610;4.03.001;CC3001;3123.48;Lancamento Razao - 4.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106294;2026-10-09;202610;4.04.001;CC3002;28263.18;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106295;2026-10-10;202610;4.04.001;CC3002;10011.74;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106296;2026-10-11;202610;4.04.001;CC3002;38951.8;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106297;2026-10-16;202610;4.04.001;CC3002;46148.83;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106298;2026-10-18;202610;4.04.001;CC3002;34783.7;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106299;2026-10-24;202610;4.04.001;CC3002;76391.41;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106300;2026-10-26;202610;4.04.001;CC3002;36758.81;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106301;2026-10-31;202610;4.04.001;CC3002;219026.28;Lancamento Razao - 4.04.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106302;2026-10-02;202610;4.05.001;CC1001;17266.05;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106303;2026-10-04;202610;4.05.001;CC1001;31106.63;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106304;2026-10-06;202610;4.05.001;CC1001;2186.57;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106305;2026-10-07;202610;4.05.001;CC1001;9559.65;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106306;2026-10-09;202610;4.05.001;CC1001;7755.22;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106307;2026-10-13;202610;4.05.001;CC1001;15911.95;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106308;2026-10-16;202610;4.05.001;CC1001;37272.16;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106309;2026-10-19;202610;4.05.001;CC1001;1540.22;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106310;2026-10-23;202610;4.05.001;CC1001;1422.52;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106311;2026-10-30;202610;4.05.001;CC1001;35858.79;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106312;2026-10-04;202610;4.05.001;CC3001;11083.47;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106313;2026-10-09;202610;4.05.001;CC3001;25331.59;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106314;2026-10-11;202610;4.05.001;CC3001;1892.06;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106315;2026-10-12;202610;4.05.001;CC3001;1968.23;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106316;2026-10-15;202610;4.05.001;CC3001;11521.96;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106317;2026-10-18;202610;4.05.001;CC3001;41425.49;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106318;2026-10-21;202610;4.05.001;CC3001;7591.01;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106319;2026-10-23;202610;4.05.001;CC3001;5605.75;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106320;2026-10-24;202610;4.05.001;CC3001;13212.22;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106321;2026-10-25;202610;4.05.001;CC3001;37742.56;Lancamento Razao - 4.05.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106322;2026-10-01;202610;4.06.001;CC4001;59104.38;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106323;2026-10-04;202610;4.06.001;CC4001;175988.52;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106324;2026-10-07;202610;4.06.001;CC4001;743.94;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106325;2026-10-09;202610;4.06.001;CC4001;3902.69;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106326;2026-10-12;202610;4.06.001;CC4001;30642.77;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106327;2026-10-14;202610;4.06.001;CC4001;55990.18;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106328;2026-10-19;202610;4.06.001;CC4001;10944.27;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106329;2026-10-20;202610;4.06.001;CC4001;8910.14;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106330;2026-10-22;202610;4.06.001;CC4001;50395.86;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106331;2026-10-30;202610;4.06.001;CC4001;1891.33;Lancamento Razao - 4.06.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106332;2026-10-06;202610;5.01.001;CC3001;118101.5;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106333;2026-10-10;202610;5.01.001;CC3001;187436.16;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106334;2026-10-11;202610;5.01.001;CC3001;62985.56;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106335;2026-10-12;202610;5.01.001;CC3001;136316.28;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106336;2026-10-18;202610;5.01.001;CC3001;126524.45;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106337;2026-10-21;202610;5.01.001;CC3001;113998.55;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106338;2026-10-25;202610;5.01.001;CC3001;147020.11;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106339;2026-10-31;202610;5.01.001;CC3001;43166.51;Lancamento Razao - 5.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106340;2026-10-03;202610;5.02.001;CC3001;8924.31;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106341;2026-10-10;202610;5.02.001;CC3001;12814.87;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106342;2026-10-13;202610;5.02.001;CC3001;25664.19;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106343;2026-10-15;202610;5.02.001;CC3001;69978.27;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106344;2026-10-16;202610;5.02.001;CC3001;185186.46;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106345;2026-10-17;202610;5.02.001;CC3001;121916.39;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106346;2026-10-20;202610;5.02.001;CC3001;157008.93;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106347;2026-10-24;202610;5.02.001;CC3001;43617.42;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106348;2026-10-25;202610;5.02.001;CC3001;52327.79;Lancamento Razao - 5.02.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106349;2026-10-05;202610;5.03.001;CC3001;1664.29;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106350;2026-10-06;202610;5.03.001;CC3001;23548.93;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106351;2026-10-11;202610;5.03.001;CC3001;119340.7;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106352;2026-10-21;202610;5.03.001;CC3001;4808.59;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106353;2026-10-26;202610;5.03.001;CC3001;1259.59;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106354;2026-10-28;202610;5.03.001;CC3001;39835.11;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106355;2026-10-31;202610;5.03.001;CC3001;7670.26;Lancamento Razao - 5.03.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106356;2026-10-03;202610;6.01.001;CC3001;438683.91;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106357;2026-10-06;202610;6.01.001;CC3001;301694.47;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106358;2026-10-13;202610;6.01.001;CC3001;721961.7;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106359;2026-10-19;202610;6.01.001;CC3001;130330.42;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106360;2026-10-20;202610;6.01.001;CC3001;268837.31;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106361;2026-10-21;202610;6.01.001;CC3001;154968.25;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106362;2026-10-27;202610;6.01.001;CC3001;246833.13;Lancamento Razao - 6.01.001 - Ref 10/2026 - Planta Venancio Aires
DOC-106363;2026-11-08;202611;1.01.001;CC4001;5185135.66;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106364;2026-11-10;202611;1.01.001;CC4001;5499187.93;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106365;2026-11-11;202611;1.01.001;CC4001;12167550.94;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106366;2026-11-21;202611;1.01.001;CC4001;9725710.08;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106367;2026-11-23;202611;1.01.001;CC4001;7970917.35;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106368;2026-11-29;202611;1.01.001;CC4001;880048.77;Lancamento Razao - 1.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106369;2026-11-09;202611;1.01.002;CC4001;2242422.68;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106370;2026-11-13;202611;1.01.002;CC4001;1219993.41;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106371;2026-11-15;202611;1.01.002;CC4001;3948348.51;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106372;2026-11-20;202611;1.01.002;CC4001;4438733.79;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106373;2026-11-21;202611;1.01.002;CC4001;99772.06;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106374;2026-11-25;202611;1.01.002;CC4001;3021802.78;Lancamento Razao - 1.01.002 - Ref 11/2026 - Planta Venancio Aires
DOC-106375;2026-11-01;202611;1.01.003;CC4001;325869.67;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106376;2026-11-05;202611;1.01.003;CC4001;66832.93;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106377;2026-11-06;202611;1.01.003;CC4001;571923.09;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106378;2026-11-12;202611;1.01.003;CC4001;3498.19;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106379;2026-11-14;202611;1.01.003;CC4001;76988.37;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106380;2026-11-15;202611;1.01.003;CC4001;362502.87;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106381;2026-11-17;202611;1.01.003;CC4001;522497.85;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106382;2026-11-19;202611;1.01.003;CC4001;1035983.13;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106383;2026-11-24;202611;1.01.003;CC4001;509716.18;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106384;2026-11-29;202611;1.01.003;CC4001;464519.65;Lancamento Razao - 1.01.003 - Ref 11/2026 - Planta Venancio Aires
DOC-106385;2026-11-03;202611;1.02.001;CC4001;119008.41;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106386;2026-11-06;202611;1.02.001;CC4001;305.03;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106387;2026-11-07;202611;1.02.001;CC4001;30382.17;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106388;2026-11-08;202611;1.02.001;CC4001;181503.68;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106389;2026-11-09;202611;1.02.001;CC4001;266841.76;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106390;2026-11-22;202611;1.02.001;CC4001;128240.45;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106391;2026-11-23;202611;1.02.001;CC4001;311347.0;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106392;2026-11-24;202611;1.02.001;CC4001;175118.48;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106393;2026-11-27;202611;1.02.001;CC4001;18291.65;Lancamento Razao - 1.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106394;2026-11-01;202611;2.01.001;CC3001;54575.03;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106395;2026-11-02;202611;2.01.001;CC3001;95204.53;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106396;2026-11-03;202611;2.01.001;CC3001;5288.14;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106397;2026-11-04;202611;2.01.001;CC3001;195678.27;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106398;2026-11-16;202611;2.01.001;CC3001;9935.62;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106399;2026-11-18;202611;2.01.001;CC3001;501.06;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106400;2026-11-30;202611;2.01.001;CC3001;252061.54;Lancamento Razao - 2.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106401;2026-11-03;202611;2.02.001;CC4001;14365.63;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106402;2026-11-04;202611;2.02.001;CC4001;48002.54;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106403;2026-11-05;202611;2.02.001;CC4001;8463.32;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106404;2026-11-09;202611;2.02.001;CC4001;37788.3;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106405;2026-11-13;202611;2.02.001;CC4001;102030.61;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106406;2026-11-17;202611;2.02.001;CC4001;16800.51;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106407;2026-11-20;202611;2.02.001;CC4001;48296.55;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106408;2026-11-21;202611;2.02.001;CC4001;9060.72;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106409;2026-11-25;202611;2.02.001;CC4001;42674.36;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106410;2026-11-27;202611;2.02.001;CC4001;17854.99;Lancamento Razao - 2.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106411;2026-11-08;202611;3.01.001;CC1001;461451.88;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106412;2026-11-10;202611;3.01.001;CC1001;5437817.33;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106413;2026-11-15;202611;3.01.001;CC1001;1185366.55;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106414;2026-11-21;202611;3.01.001;CC1001;659038.55;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106415;2026-11-24;202611;3.01.001;CC1001;1393326.5;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106416;2026-11-29;202611;3.01.001;CC1001;905044.3;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106417;2026-11-30;202611;3.01.001;CC1001;3194909.17;Lancamento Razao - 3.01.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106418;2026-11-01;202611;3.02.001;CC1002;504364.05;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106419;2026-11-05;202611;3.02.001;CC1002;81923.86;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106420;2026-11-06;202611;3.02.001;CC1002;280539.27;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106421;2026-11-17;202611;3.02.001;CC1002;118610.63;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106422;2026-11-27;202611;3.02.001;CC1002;24317.58;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106423;2026-11-12;202611;3.02.001;CC1003;180884.04;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106424;2026-11-22;202611;3.02.001;CC1003;379197.4;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106425;2026-11-28;202611;3.02.001;CC1003;99871.31;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106426;2026-11-30;202611;3.02.001;CC1003;398118.07;Lancamento Razao - 3.02.001 - Ref 11/2026 - Planta Venancio Aires
DOC-106427;2026-11-09;202611;3.03.001;CC1002;49645.69;Lancamento Razao - 3.03.001 - Ref 11/2026 - Planta Venancio Aires
